descricao;preco;avaliacao;quantidade_avaliacoes;URL
Atari Flashback 8 Tec Toy 2 Controles;360.91;2;16;https://www.magazineluiza.com.br/atari-flashback-8-tec-toy-2-controles-fabricado-no-brasil-com-105-jogos-na-memoria/p/043077000/ga/cojc/
Gamegenic: Gamegenic: Game Shell 250+ (VERMELHO);167.31;5;0;https://www.magazineluiza.com.br/gamegenic-gamegenic-game-shell-250-vermelho-galapagos-jogos/p/bj5dha2h05/ga/otga/
04137;139.5;5;0;https://www.magazineluiza.com.br/04137-nintendo/p/agkg363e35/ga/otga/
Gamegenic: Gamegenic: Game Shell 250+ (AZUL);167.31;5;0;https://www.magazineluiza.com.br/gamegenic-gamegenic-game-shell-250-azul-galapagos-jogos/p/hd0af8f8e8/ga/otga/
Alex Kidd in Miracle World DX - PS4;241.79;5;0;https://www.magazineluiza.com.br/alex-kidd-in-miracle-world-dx-ps4-sony/p/ah7h86e825/ga/otga/
Alex Kidd in Miracle World DX;270.81;5;0;https://www.magazineluiza.com.br/alex-kidd-in-miracle-world-dx-sega/p/cgj4eafd4e/ga/otga/
Gamegenic: Gamegenic: Game Shell 250+ (PRETO);167.31;5;0;https://www.magazineluiza.com.br/gamegenic-gamegenic-game-shell-250-preto-galapagos-jogos/p/gbhh207c5g/ga/otga/
PRÉ-VENDA: Jogo PS5 - Returnal - Sony;349.9;5;0;https://www.magazineluiza.com.br/pre-venda-jogo-ps5-returnal-sony/p/df8569da30/ga/otga/
Battle Angel Alita - Last Order - Volume 5;36.68;5;0;https://www.magazineluiza.com.br/battle-angel-alita-last-order-volume-5-jbc/p/fdjkd516bh/ga/otga/
Alex Kidd in Miracle World DX - Sega;204.59;5;0;https://www.magazineluiza.com.br/alex-kidd-in-miracle-world-dx-sega/p/ck5h4d7d34/ga/otga/
Everybody Dance - PS3 - Sony;64.08;5;0;https://www.magazineluiza.com.br/everybody-dance-ps3-sony/p/gd1ed2h8kb/ga/otga/
Alex Kidd in Miracle World DX;279.84;5;0;https://www.magazineluiza.com.br/alex-kidd-in-miracle-world-dx-sega/p/bk2ej9h09f/ga/otga/
Alex Kidd in Miracle World DX;270.81;5;0;https://www.magazineluiza.com.br/alex-kidd-in-miracle-world-dx-sega/p/ggj926ahkc/ga/otga/
Melissa Wide Preto Casca de Arroz Original + NF;129.9;5;0;https://www.magazineluiza.com.br/melissa-wide-preto-casca-de-arroz-original-nf/p/bg51j35j9c/ga/otga/
Kong wild tails rosa (cb4) - un;37.39;5;0;https://www.magazineluiza.com.br/kong-wild-tails-rosa-cb4-un/p/ej4a5h7697/ga/otga/
Concrete Genie - PS4;120.89;5;0;https://www.magazineluiza.com.br/concrete-genie-ps4-sony/p/ad4d7571hk/ga/otga/
Atari Flashback 8 C/ 105 Jogos Classicos;;5;0;https://www.magazineluiza.com.br/atari-flashback-8-c-105-jogos-classicos/p/5580916/ga/gaat/
Xbox 360 4GB Microsoft 1 Controle com 1 Jogo;;4;106;https://www.magazineluiza.com.br/xbox-360-4gb-microsoft-1-controle-com-1-jogo-via-download/p/043072900/ga/gaxb/
Playstation 4 1TB 1 Controle Sony Edição Limitada;;4;8;https://www.magazineluiza.com.br/playstation-4-1tb-1-controle-sony-edicao-limitada-days-of-play/p/224048300/ga/gps4/
Console Mini Game Mini Fc Compact K10 621 Jogos / Hmdi / 108;;5;0;https://www.magazineluiza.com.br/console-mini-game-mini-fc-compact-k10-621-jogos-hmdi-108-vila-brasil/p/bbh3603bf3/ga/otga/
Console Xbox One X 1 TB Jogos em 4K Blu-ray 4K Streaming de vídeo em 4K HDR Microsoft;;5;0;https://www.magazineluiza.com.br/console-xbox-one-x-1-tb-jogos-em-4k-blu-ray-4k-streaming-de-video-em-4k-hdr-microsoft/p/hfk17echg7/ga/gxon/
Xbox One X Project Scorpio Edition 1TB Microsoft;;5;12;https://www.magazineluiza.com.br/xbox-one-x-project-scorpio-edition-1tb-microsoft-1-controle-game-pass-1-mes/p/219063800/ga/gxon/
Console Playstation 4 Slim 1TB Hits Bundle + 4 Jogos + 1 Controle Dualshock 4 Preto - PS4;;5;0;https://www.magazineluiza.com.br/console-playstation-4-slim-1tb-hits-bundle-4-jogos-1-controle-dualshock-4-preto-ps4-sony/p/gb0h44acj1/ga/gps4/
Console Playstation 4 Slim 1TB Hits Bundle v5 + MLB The Show 18 - PS4;;5;0;https://www.magazineluiza.com.br/console-playstation-4-slim-1tb-hits-bundle-v5-mlb-the-show-18-ps4-sony/p/bag56c6085/ga/gps4/
Vídeo Game Portátil Jogos Divertidos Mini Game Retrô Blocos;;5;0;https://www.magazineluiza.com.br/video-game-portatil-jogos-divertidos-mini-game-retro-blocos-misaki/p/cfddj8e689/ga/otga/
Vídeo Game Portátil X9 8gb / 4gb Ram / Cartão Sd / Câmera;;5;0;https://www.magazineluiza.com.br/video-game-portatil-x9-8gb-4gb-ram-cartao-sd-camera/p/hg9fjfbka3/ga/otga/
