Descrição;Preço;Estrelas;TotalReviews;Url;Data
Mouse sem fio Seenda, mouse sem ruído de 2,4 G com receptor USB, mouse portátil de computador para PC, tablet, laptop e Windows/Mac/Linux, rosa, Portable Wireless Mosue;R$ 128,90;4,5 de 5 estrelas;70.398;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg1_1?ie=UTF8&adId=A03023592MTDZRE7HMHIS&url=%2Freceptor-port%25C3%25A1til-computador-Portable-Wireless%2Fdp%2FB07H8W13J8%2Fref%3Dsr_1_31_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dnotebook%26qid%3D1634758236%26s%3Delectronics%26sr%3D1-31-spons%26ufe%3Dapp_do%253Aamzn1.fos.6a09f7ec-d911-4889-ad70-de8dd83c8a74%26psc%3D1%26smid%3DA5MOV28KXZR2S&qualifier=1634758236&id=6668500773273400&widgetName=sp_btf;2021-10-20
Mouse Bluetooth para MacBook Pro/MacBook Air/Laptop/iMac/iPad, mouse sem fio para MacBook Pro MacBook Air/iMac/laptop/notebook/pc, Bluetooth Mouse/Silver;R$ 78,57;4,3 de 5 estrelas;60;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg1_1?ie=UTF8&adId=A09062101H6Q4AXRN2B32&url=%2FBluetooth-MacBook-Laptop-laptop-notebook%2Fdp%2FB07QX63P3Z%2Fref%3Dsr_1_32_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dnotebook%26qid%3D1634758236%26s%3Delectronics%26sr%3D1-32-spons%26ufe%3Dapp_do%253Aamzn1.fos.6d798eae-cadf-45de-946a-f477d47705b9%26psc%3D1%26smid%3DAFE0371V6RLJI&qualifier=1634758236&id=6668500773273400&widgetName=sp_btf;2021-10-20
Mouse Bluetooth recarregável para Mac, laptop, bluetooth, mouse sem fio, para MacBook Pro MacBook Air e Windows Notebook, Branco;R$ 119,67;3,2 de 5 estrelas;6;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg1_1?ie=UTF8&adId=A04551331EB45CR070TKV&url=%2FBluetooth-recarreg%25C3%25A1vel-bluetooth-MacBook-Notebook%2Fdp%2FB07VLMC66D%2Fref%3Dsr_1_33_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dnotebook%26qid%3D1634758236%26s%3Delectronics%26sr%3D1-33-spons%26ufe%3Dapp_do%253Aamzn1.fos.6121c6c4-c969-43ae-92f7-cc248fc6181d%26psc%3D1%26smid%3DAFE0371V6RLJI&qualifier=1634758236&id=6668500773273400&widgetName=sp_btf;2021-10-20
amuzer SSD Mobile Solid State Drive | Disco externo portátil de 120 G | 70-500 M/S de alta velocidade | Interface Notebook SATA3 Personal PC Expansion Upgrade Hard Drive para Mac os XP Win7 Win8 Win10 Linux;R$ 185,07;0;0;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_electronics_sr_pg2_1?ie=UTF8&adId=A072943516T86JL8Y6TD8&url=%2Famuzer-port%25C3%25A1til-velocidade-Interface-Expansion%2Fdp%2FB09HCBXKQX%2Fref%3Dsr_1_25_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dnotebook%26qid%3D1634758239%26s%3Delectronics%26sr%3D1-25-spons%26ufe%3Dapp_do%253Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678%26psc%3D1&qualifier=1634758239&id=1691933604439237&widgetName=sp_atf_next;2021-10-20
amuzer SSD Mobile Solid State Drive | Disco externo portátil de 120 G | 70-500 M/S de alta velocidade | Interface Notebook SATA3 Personal PC Expansion Upgrade Hard Drive para Mac os XP Win7 Win8 Win10 Linux;R$ 174,14;0;0;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_electronics_sr_pg2_1?ie=UTF8&adId=A07372271ZKNLV7KVM5CJ&url=%2Famuzer-port%25C3%25A1til-velocidade-Interface-Expansion%2Fdp%2FB09HCB48L3%2Fref%3Dsr_1_26_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dnotebook%26qid%3D1634758239%26s%3Delectronics%26sr%3D1-26-spons%26ufe%3Dapp_do%253Aamzn1.fos.db68964d-7c0e-4bb2-a95c-e5cb9e32eb12%26psc%3D1&qualifier=1634758239&id=1691933604439237&widgetName=sp_atf_next;2021-10-20
Mouse sem fio Logitech M170 com Design Ambidestro Compacto, Conexão USB e Pilha Inclusa - Prata;R$ 58,00;4,8 de 5 estrelas;24.154;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_electronics_sr_pg2_1?ie=UTF8&adId=A0264933NP0Q8JWU3IKA&url=%2FMouse-Nanoreceptor-Inclusa-Logitech-Mouses%2Fdp%2FB0792BWXSS%2Fref%3Dsr_1_27_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dnotebook%26qid%3D1634758239%26s%3Delectronics%26sr%3D1-27-spons%26psc%3D1&qualifier=1634758239&id=1691933604439237&widgetName=sp_atf_next;2021-10-20
NOTEBOOK GAMER ACER AN515-55-50JB I5-10300H 16GB RAM 512SSD 4GB NVIDIA GeForce GTX 1650TI;R$ 7.109,00;4,1 de 5 estrelas;9;https://www.amazon.com.br/NOTEBOOK-ACER-AN515-55-50JB-I5-10300H-GeForce/dp/B08SFJ616H/ref=sr_1_28?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634758239&s=electronics&sr=1-28&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-20
Notebook Acer ASPIRE 3 A315-34-C6ZS Intel Celeron N4000 4GB RAM 1TB HD 15,6' Endless OS;R$ 2.299,00;4,3 de 5 estrelas;306;https://www.amazon.com.br/Notebook-Acer-A315-34-C6ZS-Celeron-Endless/dp/B003PEK9OA/ref=sr_1_29?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634758239&s=electronics&sr=1-29&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-20
"Mochila Pro - Transporta Notebook até 15.6"", Dell, Mochilas, Preto";R$ 206,10;4,7 de 5 estrelas;1.713;https://www.amazon.com.br/Mochila-Pro-Transporta-Notebook-Mochilas/dp/B07QCBR4D4/ref=sr_1_30?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634758239&s=electronics&sr=1-30&ufe=app_do%3Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678;2021-10-20
"Notebook Dell Inspiron i3501-U10P 15.6"" HD 11ª Geração Intel Pentium Gold 4GB 128GB SSD Linux Preto";R$ 3.049,00;4,8 de 5 estrelas;15;https://www.amazon.com.br/Notebook-Dell-Inspiron-i3501-U10P-Gera%C3%A7%C3%A3o/dp/B09477BY1J/ref=sr_1_31?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1634758239&s=electronics&sr=1-31&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-20
