Descrição;Preço;Estrelas;TotalReviews;Url;Data
Smartphone, Multilaser, E Lite, 32 GB, Preto, 3G;R$ 331,90;3,6 de 5 estrelas;54;https://www.amazon.com.br/CELULAR-LITE-P9126-PRETO-Multilaser/dp/B08G5C8DVX/ref=sr_1_32?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1635359137&s=electronics&sr=1-32&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-27
Smartphone Xiaomi Redmi Note 10s 64gb/6gb Pebble White;R$ 1.569,90;4,4 de 5 estrelas;114;https://www.amazon.com.br/Smartphone-Xiaomi-Redmi-Pebble-White/dp/B097CM3MFR/ref=sr_1_33?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1635359137&s=electronics&sr=1-33&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-27
Smartphone Xiaomi Redmi Note 8 (2021) 64GB Branco;R$ 1.199,99;4,8 de 5 estrelas;47;https://www.amazon.com.br/Smartphone-Xiaomi-Redmi-Note-Branco/dp/B0968GMB77/ref=sr_1_34?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1635359137&s=electronics&sr=1-34&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-27
Xiaomi Redmi Note 9 128GB 4GB RAM - Versión Global - Midnight Grey;R$ 1.599,52;4,7 de 5 estrelas;7.918;https://www.amazon.com.br/Xiaomi-Redmi-Note-128GB-4GB/dp/B088HJ3FCX/ref=sr_1_35?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1635359137&s=electronics&sr=1-35&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-27
Smartphone Xiaomi Redmi Note 8 (2021);R$ 1.239,00;4,6 de 5 estrelas;123;https://www.amazon.com.br/Smartphone-Xiaomi-Redmi-Note-8/dp/B0968GPTYM/ref=sr_1_36?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1635359137&s=electronics&sr=1-36&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-27
Smartphone Xiaomi Redmi 9A Versão Global - Verde;R$ 840,00;4,5 de 5 estrelas;617;https://www.amazon.com.br/Smartphone-Xiaomi-Redmi-9A-Vers%C3%A3o/dp/B08CH6PPX3/ref=sr_1_37?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1635359137&s=electronics&sr=1-37&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-27
Smartphone Xiaomi Redmi 9 India 64GB 4GB RAM Tela 6,53'' Android 10 Octa-Core Dual Sim - Sky Blue;R$ 1.119,00;4,6 de 5 estrelas;368;https://www.amazon.com.br/Smartphone-Xiaomi-Redmi-Android-Octa-Core/dp/B08697N43N/ref=sr_1_38?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1635359137&s=electronics&sr=1-38&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-27
Smartphone Xiaomi Redmi Note 9 Pro 128GB, Tela de 6.67, 6GB de RAM, Câmera Traseira Quádrupal, Android 10 e Processador Qualcomm Octa-Core Cinza;R$ 1.799,00;4,7 de 5 estrelas;4.026;https://www.amazon.com.br/Smartphone-Xiaomi-Qu%C3%A1drupla-Processador-Octa-Core/dp/B0881TZRTZ/ref=sr_1_39?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1635359137&s=electronics&sr=1-39&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-27
Botão recarregável BT Teclado sem som Compatibilidade com vários sistemas Compatibilidade com teclas multifuncionais Teclado BT + cabo USB preto;R$ 140,46;0;0;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg2_1?ie=UTF8&adId=A06645982RHJVZOEHY3LU&url=%2Frecarreg%25C3%25A1vel-Teclado-Compatibilidade-sistemas-multifuncionais%2Fdp%2FB09JK5MBB4%2Fref%3Dsr_1_40_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dsmartphone%26qid%3D1635359137%26s%3Delectronics%26sr%3D1-40-spons%26ufe%3Dapp_do%253Aamzn1.fos.6a09f7ec-d911-4889-ad70-de8dd83c8a74%26psc%3D1&qualifier=1635359137&id=1084887381011709&widgetName=sp_mtf;2021-10-27
Capa destacável para teclado BT retroiluminado + ranhura para caneta do mouse Dissipação de calor compatível com iPad 10.2 (2019/2020) / Air 10.5 / Pro 10.5, preto;R$ 486,63;0;0;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg2_1?ie=UTF8&adId=A0779264ZV6IMSODFRA4&url=%2Fdestac%25C3%25A1vel-teclado-retroiluminado-Dissipa%25C3%25A7%25C3%25A3o-compat%25C3%25ADvel%2Fdp%2FB09JJQP6L1%2Fref%3Dsr_1_41_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dsmartphone%26qid%3D1635359137%26s%3Delectronics%26sr%3D1-41-spons%26ufe%3Dapp_do%253Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147%26psc%3D1&qualifier=1635359137&id=1084887381011709&widgetName=sp_mtf;2021-10-27
Estabilizador de suporte portátil para smartphone portátil BT selfie Stick retrátil dobrável embutido em tripé luz de preenchimento com cabo de carregamento USB;R$ 359,55;0;0;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg2_1?ie=UTF8&adId=A0365050ESR4FYWIE47L&url=%2FEstabilizador-port%25C3%25A1til-smartphone-preenchimento-carregamento%2Fdp%2FB09JK3NVXW%2Fref%3Dsr_1_42_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dsmartphone%26qid%3D1635359137%26s%3Delectronics%26sr%3D1-42-spons%26ufe%3Dapp_do%253Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147%26psc%3D1&qualifier=1635359137&id=1084887381011709&widgetName=sp_mtf;2021-10-27
Xiaomi Redmi 9A;R$ 849,00;4,6 de 5 estrelas;1.655;https://www.amazon.com.br/Smartphone-Xiaomi-Redmi-Vers%C3%A3o-Global/dp/B08CGXVPXW/ref=sr_1_44?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1635359137&s=electronics&sr=1-44&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-27
Smartphone Mi 11 Lite 128gb 6gb RAM - Boba Black - Preto;R$ 2.125,00;4,7 de 5 estrelas;379;https://www.amazon.com.br/Smartphone-Lite-128gb-6gb-RAM/dp/B08ZN79TJ7/ref=sr_1_45?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1635359137&s=electronics&sr=1-45&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-27
Smartphone LG K51S, 3GB/64GB, 32MP, Titanium;R$ 1.399,00;4,7 de 5 estrelas;1.117;https://www.amazon.com.br/Smartphone-LG-K51S-64GB-Titanium/dp/B088419FRD/ref=sr_1_46?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1635359137&s=electronics&sr=1-46&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-27
Smartphone Xiaomi Redmi Note 9S - 4GB + 64GB - Versão Global - Aurora Blue;R$ 1.705,25;4,7 de 5 estrelas;8.962;https://www.amazon.com.br/Smartphone-Xiaomi-Redmi-Note-9S/dp/B085S47W3M/ref=sr_1_47?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1635359137&s=electronics&sr=1-47&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-27
"Smartphone Positivo Twist 4G S509 32GB Dual Chip 5"" - Vermelho";R$ 499,00;2,6 de 5 estrelas;3;https://www.amazon.com.br/Smartphone-Positivo-Twist-4G-S509/dp/B08Z35F886/ref=sr_1_48?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1635359137&s=electronics&sr=1-48&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-27
Xiaomi Redmi Note 10S 128gb 6gb RAM;R$ 1.633,00;4,6 de 5 estrelas;791;https://www.amazon.com.br/Xiaomi-Redmi-Note-10S-128gb/dp/B093FJZYZ5/ref=sr_1_49?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1635359137&s=electronics&sr=1-49&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-27
Xiaomi Poco M3 64GB 4GB Ram Versão Global Preto;R$ 1.289,00;4,7 de 5 estrelas;646;https://www.amazon.com.br/Xiaomi-Poco-Vers%C3%A3o-Global-Preto/dp/B08N5DK9SZ/ref=sr_1_50?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1635359137&s=electronics&sr=1-50&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-27
"Smartphone LG K22+ , 3GB Memória, 64GB armazenamento, Dual Chip Android 10 Tela 6.2"" Quad Core 4G Câmera 13MP+2MP - Red";R$ 1.059,00;4,4 de 5 estrelas;403;https://www.amazon.com.br/Smartphone-LG-Mem%C3%B3ria-armazenamento-Android/dp/B08DRMPWB5/ref=sr_1_51?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1635359137&s=electronics&sr=1-51&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-27
"Smartphone Samsung Galaxy A12 Vermelho 64GB, Tela Infinita de 6.5"", Câmera Quádrupla, Bateria 5000mAh, 4GB RAM e Processador Octa-Core";R$ 1.099,90;4,7 de 5 estrelas;24;https://www.amazon.com.br/Smartphone-Vermelho-Qu%C3%A1drupla-Processador-Octa-Core/dp/B08XY9GGTF/ref=sr_1_53?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1635359137&s=electronics&sr=1-53&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-27
Smartphone Multilaser G Max 4G 32GB Tela 6.0 Pol. Octa Core Android 9.0 GO Dourado - P9108;R$ 645,00;4,1 de 5 estrelas;27;https://www.amazon.com.br/Smartphone-Multilaser-32GB-Android-Dourado/dp/B084KNCVBG/ref=sr_1_54?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1635359137&s=electronics&sr=1-54&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-27
Microfone de lapela SOLESTE de 3,5 mm Microfone de colar com clipe de 3 metros com fio para câmera SLR de smartphone com bolsa de armazenamento Adaptador de áudio de 6,5 mm;R$ 157,92;0;0;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg2_1?ie=UTF8&adId=A02983073FMQK5MZ7WT2F&url=%2FMicrofone-SOLESTE-smartphone-armazenamento-Adaptador%2Fdp%2FB09JK8C2SC%2Fref%3Dsr_1_55_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dsmartphone%26qid%3D1635359137%26s%3Delectronics%26sr%3D1-55-spons%26ufe%3Dapp_do%253Aamzn1.fos.db68964d-7c0e-4bb2-a95c-e5cb9e32eb12%26psc%3D1&qualifier=1635359137&id=1084887381011709&widgetName=sp_btf;2021-10-27
Suporte de Mesa para Celular Ajustável, Articulável 120°, Suporte para celular de alumínio com base antiderrapante e porta de carregamento conveniente, Casa, Escritório, Home Office, Tablet ou Smartphone (iPhone, Samsung). - Preto;R$ 59,90;5,0 de 5 estrelas;1;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg2_1?ie=UTF8&adId=A01216641IB9VAVQK1UD6&url=%2FArticul%25C3%25A1vel-antiderrapante-carregamento-conveniente-Escrit%25C3%25B3rio%2Fdp%2FB09BDDZYQM%2Fref%3Dsr_1_56_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dsmartphone%26qid%3D1635359137%26s%3Delectronics%26sr%3D1-56-spons%26psc%3D1&qualifier=1635359137&id=1084887381011709&widgetName=sp_btf;2021-10-27
Note10 + Smartphone 5 polegadas Tela Digital Display 512M + 4G Smartphone Quad-Core Multifuncional Dual Card Dual Standby;R$ 287,75;0;0;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg2_1?ie=UTF8&adId=A03956431D4KKYSN4NF1H&url=%2FSmartphone-polegadas-Digital-Quad-Core-Multifuncional%2Fdp%2FB09HKTZL2F%2Fref%3Dsr_1_57_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dsmartphone%26qid%3D1635359137%26s%3Delectronics%26sr%3D1-57-spons%26ufe%3Dapp_do%253Aamzn1.fos.4bddec23-2dcf-4403-8597-e1a02442043d%26psc%3D1&qualifier=1635359137&id=1084887381011709&widgetName=sp_btf;2021-10-27
