Descrição;Preço;Estrelas;TotalReviews;Url;Data
Smartphone Poco X3 PRO 256gb 8gb RAM – Phantom Black - Preto;1980.0;4.8;2619;https://www.amazon.com.br/Smartphone-Poco-PRO-256gb-8gb/dp/B0919PLV7S/ref=sr_1_11?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1635254071&s=electronics&sr=1-11&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-26
Smartphone Poco X3 PRO 256gb 8gb RAM - Metal Bronze - Dourado;1989.0;4.8;6840;https://www.amazon.com.br/Smartphone-Poco-X3-PRO-256gb/dp/B0919LWHVK/ref=sr_1_12?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1635254071&s=electronics&sr=1-12&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-26
Smartphone Poco X3 PRO 256gb 8gb RAM – Frost Blue - Azul;1984.85;4.8;1463;https://www.amazon.com.br/Smartphone-Poco-PRO-256gb-8gb/dp/B0919N55XG/ref=sr_1_18?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1635254071&s=electronics&sr=1-18&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-26
Smartphone Nokia 5.3 128GB Dual SIM 4GB RAM Tela 6,55 Pol. Câmera Quádrupla com IA + Lentes Ultra-Wide Carvão NK007;999.0;4.4;1760;https://www.amazon.com.br/Smartphone-Nokia-Qu%C3%A1drupla-Ultra-Wide-NK007/dp/B08MB7B9M7/ref=sr_1_19?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1635254071&s=electronics&sr=1-19&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-26
Smartphone Multilaser G Pro 2 32GB + 2GB RAM 4G Tela 6,5 Câmera Tripla + 8 MP para selfies Processador Octa Core Preto - P9125;675.0;4.8;110;https://www.amazon.com.br/SMARTPHONE-P9125-32GB-TELA-PRETO/dp/B08Z4GF56G/ref=sr_1_20?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1635254071&s=electronics&sr=1-20&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-26
Smartphone Poco X3 PRO 128gb 6gb RAM – Phantom Black - Preto;1749.99;4.8;2723;https://www.amazon.com.br/Smartphone-Poco-PRO-128gb-6gb/dp/B0919N2P7J/ref=sr_1_21?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1635254071&s=electronics&sr=1-21&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-26
Smartphone Nokia C2 16GB + 16GB Cartão de Memória 1GB RAM Tela de 5,7 Pol. HD+ Câmera Traseira 5MP + Flash Frontal Verde Ciano NK011;668.57;4.1;390;https://www.amazon.com.br/Smartphone-Nokia-Mem%C3%B3ria-Traseira-NK011/dp/B08MB58VBR/ref=sr_1_22?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1635254071&s=electronics&sr=1-22&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-26
Smartphone Motorola Moto E6i 32GB Cinza - 4G 2GB RAM Tela 6,1” Câm. Dupla + Selfie 5MP;749.0;4.3;80;https://www.amazon.com.br/Smartphone-Motorola-Moto-32GB-Cinza/dp/B0927TCTGN/ref=sr_1_23?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1635254071&s=electronics&sr=1-23&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-26
Smartphone Zenfone Max Pro M2 - 4GB 64GB , Black Saphire;969.0;4.5;5920;https://www.amazon.com.br/Zenfone-Max-Pro-M2-4GB-64GB/dp/B07YGVH7L5/ref=sr_1_24?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1635254071&s=electronics&sr=1-24&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-26
Smartphone LG K22 , 2GB/32GB, Tela de 6, Câmera Dupla 13Mp+2Mp, Selfie de 5Mp, Processador Qualcomm QM215 , Bateria 3,000mAh , Titanium;739.0;4.4;7110;https://www.amazon.com.br/Smartphone-LG-Processador-Qualcomm-Titanium/dp/B08DRMQ29D/ref=sr_1_25?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1635254071&s=electronics&sr=1-25&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-26
Smartphone Xiaomi Redmi Note 10 Versão Global 6GB+128GB Cinza;1699.0;4.6;1337;https://www.amazon.com.br/Smartphone-Xiaomi-Redmi-Vers%C3%A3o-Global/dp/B091FRHNX9/ref=sr_1_27?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1635254071&s=electronics&sr=1-27&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-26
"Smartphone Samsung Galaxy A12, Branco, Tela 6.5"", 4G+Wi-Fi, Android 10, Câm Traseira 48+5+2+2MP, Frontal 8MP, 64GB";1039.0;3.9;90;https://www.amazon.com.br/Smartphone-Samsung-Android-Traseira-Frontal/dp/B08XVS43C1/ref=sr_1_28?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1635254071&s=electronics&sr=1-28&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-26
Smartphone Xiaomi Redmi 9a 32gb 2gb Ram 4 Câmeras Azul;859.0;4.3;990;https://www.amazon.com.br/Smartphone-Xiaomi-Redmi-32gb-C%C3%A2meras/dp/B08G1THW34/ref=sr_1_29?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1635254071&s=electronics&sr=1-29&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-26
Celular Smartphone Xiaomi Note 9 Forest Green 128GB + 4GB RAM- Versión Global;1544.99;4.7;4773;https://www.amazon.com.br/Celular-Smartphone-Xiaomi-Note-Forest/dp/B088HJC42B/ref=sr_1_28?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1635254078&s=electronics&sr=1-28&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-26
Smartphone Xiaomi Redmi Note 10s 64gb/6gb Pebble White;1579.9;4.4;1140;https://www.amazon.com.br/Smartphone-Xiaomi-Redmi-Pebble-White/dp/B097CM3MFR/ref=sr_1_29?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1635254078&s=electronics&sr=1-29&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-26
Smartphone Xiaomi Redmi Note 8 (2021) 64GB Branco;1199.99;4.8;470;https://www.amazon.com.br/Smartphone-Xiaomi-Redmi-Note-Branco/dp/B0968GMB77/ref=sr_1_30?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1635254078&s=electronics&sr=1-30&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-26
Xiaomi Redmi Note 9 128GB 4GB RAM - Versión Global - Midnight Grey;1699.0;4.7;7912;https://www.amazon.com.br/Xiaomi-Redmi-Note-128GB-4GB/dp/B088HJ3FCX/ref=sr_1_33?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1635254078&s=electronics&sr=1-33&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-26
Smartphone Xiaomi Redmi 9A Versão Global - Verde;839.0;4.5;6170;https://www.amazon.com.br/Smartphone-Xiaomi-Redmi-9A-Vers%C3%A3o/dp/B08CH6PPX3/ref=sr_1_34?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1635254078&s=electronics&sr=1-34&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-26
Smartphone Nokia 5.4 128GB 4GB RAM Tela de 6,3 Pol. Câmera Traseira 48MP Roxo - NK026;1380.86;4.0;340;https://www.amazon.com.br/Smartphone-Nokia-128GB-C%C3%A2mera-Traseira/dp/B092DQYVNP/ref=sr_1_35?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1635254078&s=electronics&sr=1-35&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-26
Smartphone Xiaomi Redmi Note 8 (2021);1212.9;4.6;1210;https://www.amazon.com.br/Smartphone-Xiaomi-Redmi-Note-8/dp/B0968GPTYM/ref=sr_1_36?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1635254078&s=electronics&sr=1-36&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-26
Xiaomi Redmi 9A;849.0;4.6;1653;https://www.amazon.com.br/Smartphone-Xiaomi-Redmi-Vers%C3%A3o-Global/dp/B08CGXVPXW/ref=sr_1_37?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1635254078&s=electronics&sr=1-37&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-26
Smartphone Xiaomi Redmi 9 India 64GB 4GB RAM Tela 6,53'' Android 10 Octa-Core Dual Sim - Sky Blue;1129.0;4.6;3650;https://www.amazon.com.br/Smartphone-Xiaomi-Redmi-Android-Octa-Core/dp/B08697N43N/ref=sr_1_38?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1635254078&s=electronics&sr=1-38&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-26
Smartphone Motorola Moto G30 128GB 4g Tela 6.5” Câmera Quádrupla 64MP Selfie 13MP Android White Lilac;1420.0;4.8;440;https://www.amazon.com.br/Smartphone-Motorola-C%C3%A2mera-Qu%C3%A1drupla-Android/dp/B0913J48BN/ref=sr_1_39?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1635254078&s=electronics&sr=1-39&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-26
Smartphone Xiaomi Redmi Note 9S - 4GB + 64GB - Versão Global - Aurora Blue;1760.0;4.7;8954;https://www.amazon.com.br/Smartphone-Xiaomi-Redmi-Note-9S/dp/B085S47W3M/ref=sr_1_43?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1635254078&s=electronics&sr=1-43&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-26
Smartphone LG K51S, 3GB/64GB, 32MP, Titanium;1399.0;4.7;1117;https://www.amazon.com.br/Smartphone-LG-K51S-64GB-Titanium/dp/B088419FRD/ref=sr_1_44?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1635254078&s=electronics&sr=1-44&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-26
Xiaomi Redmi Note 10S 128gb 6gb RAM;1622.0;4.6;7810;https://www.amazon.com.br/Xiaomi-Redmi-Note-10S-128gb/dp/B093FJZYZ5/ref=sr_1_45?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1635254078&s=electronics&sr=1-45&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-26
"Smartphone Positivo Twist 4G S509 32GB Dual Chip 5"" - Vermelho";589.0;2.6;30;https://www.amazon.com.br/Smartphone-Positivo-Twist-4G-S509/dp/B08Z35F886/ref=sr_1_47?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1635254078&s=electronics&sr=1-47&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-26
Xiaomi Poco M3 64GB 4GB Ram Versão Global Preto;1269.0;4.7;6440;https://www.amazon.com.br/Xiaomi-Poco-Vers%C3%A3o-Global-Preto/dp/B08N5DK9SZ/ref=sr_1_48?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1635254078&s=electronics&sr=1-48&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-26
"Smartphone Moto G9 Play Azul Safira, com Tela de 6,5, 4G, 64GB e Câmera de 48MP + 2MP + 2MP - XT2083-1""";1159.9;4.6;1180;https://www.amazon.com.br/Smartphone-Moto-G9-Play-Safira/dp/B08NFKJ67B/ref=sr_1_49?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1635254078&s=electronics&sr=1-49&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-26
Smartphone Mi 11 Lite 128gb 6gb RAM - Boba Black - Preto;2125.0;4.7;3740;https://www.amazon.com.br/Smartphone-Lite-128gb-6gb-RAM/dp/B08ZN79TJ7/ref=sr_1_50?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1635254078&s=electronics&sr=1-50&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-26
Smartphone Xiaomi Redmi Note 9 Pro 128GB, Tela de 6.67, 6GB de RAM, Câmera Traseira Quádrupal, Android 10 e Processador Qualcomm Octa-Core Cinza;1798.0;4.7;4026;https://www.amazon.com.br/Smartphone-Xiaomi-Qu%C3%A1drupla-Processador-Octa-Core/dp/B0881TZRTZ/ref=sr_1_51?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1635254078&s=electronics&sr=1-51&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-26
Smartphone LG K52 64GB Verde 4G Octa-Core 3GB RAM - Tela 6,59” Câm. Quádrupla + Selfie 8MP Dual Chip;1149.0;4.6;2260;https://www.amazon.com.br/Smartphone-LG-64GB-Verde-Octa-Core/dp/B08NTV23GM/ref=sr_1_52?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1635254078&s=electronics&sr=1-52&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-26
Smartphone Xiaomi Redmi Note 8 4GB Ram Tela 6.3 64GB Camera Quad 48+8+2+2MP - Preto;1198.9;4.7;1865;https://www.amazon.com.br/Smartphone-Xiaomi-Redmi-Note-Camera/dp/B07ZJZ7VW6/ref=sr_1_54?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1635254078&s=electronics&sr=1-54&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-26
