Descrição;Preço;Estrelas;TotalReviews;Url;Data
Smartphone Xiaomi Redmi Note 8 (2021) 64GB Neptune Blue (Azul);1285.0;4.7;96.0;https://www.amazon.com.br/Smartphone-Xiaomi-Redmi-Note-Neptune/dp/B097HRZK9N/ref=sr_1_30?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634939358&s=electronics&sr=1-30&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-22
SMARTPHONE XIAOMI POCO X3 PRO 6GB RAM 128GB ROM - GLOBAL Cor:Frost Blue;1739.9;4.8;827.0;https://www.amazon.com.br/SMARTPHONE-XIAOMI-POCO-PRO-128GB/dp/B093X62TGM/ref=sr_1_31?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634939358&s=electronics&sr=1-31&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-22
Smartphone Xiaomi Redmi 9 India 64GB 4GB RAM Tela 6,53'' Android 10 Octa-Core Dual Sim - Preto;1159.14;4.3;107.0;https://www.amazon.com.br/Smartphone-Xiaomi-Redmi-Android-Octa-Core/dp/B086985T6R/ref=sr_1_32?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634939358&s=electronics&sr=1-32&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-22
Smartphone Motorola Moto G30 128GB 4g Tela 6.5” Câmera Quádrupla 64MP Selfie 13MP Android White Lilac;1669.0;4.8;41.0;https://www.amazon.com.br/Smartphone-Motorola-C%C3%A2mera-Qu%C3%A1drupla-Android/dp/B0913J48BN/ref=sr_1_33?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634939358&s=electronics&sr=1-33&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-22
Smartphone Xiaomi Redmi 9 India 64GB 4GB RAM Tela 6,53'' Android 10 Octa-Core Dual Sim - Sky Blue;1040.0;4.6;359.0;https://www.amazon.com.br/Smartphone-Xiaomi-Redmi-Android-Octa-Core/dp/B08697N43N/ref=sr_1_34?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634939358&s=electronics&sr=1-34&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-22
Smartphone Xiaomi Redmi Note 8 (2021);1219.0;4.7;114.0;https://www.amazon.com.br/Smartphone-Xiaomi-Redmi-Note-8/dp/B0968GPTYM/ref=sr_1_35?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634939358&s=electronics&sr=1-35&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-22
Smartphone xiaomi redmi note 10s 128gb 6gb ram nfc pebble white;1697.9;3.7;208.0;https://www.amazon.com.br/Smartphone-xiaomi-redmi-128gb-pebble/dp/B093FKKWX3/ref=sr_1_36?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634939358&s=electronics&sr=1-36&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-22
Smartphone Motorola Moto E6i 32GB Cinza - 4G 2GB RAM Tela 6,1” Câm. Dupla + Selfie 5MP;749.0;4.3;7.0;https://www.amazon.com.br/Smartphone-Motorola-Moto-32GB-Cinza/dp/B0927TCTGN/ref=sr_1_37?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634939358&s=electronics&sr=1-37&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-22
"Smartphone Samsung Galaxy S21 5G 128GB 6.2"" 8GB RAM 64+12+12MP Cinza";4499.0;5.0;1.0;https://www.amazon.com.br/Smartphone-Samsung-Galaxy-128GB-Cinza/dp/B08XN2VC4P/ref=sr_1_38?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634939358&s=electronics&sr=1-38&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-22
Celular Smartphone Xiaomi Note 9 Forest Green 128GB + 4GB RAM- Versión Global;1539.69;4.7;4760.0;https://www.amazon.com.br/Celular-Smartphone-Xiaomi-Note-Forest/dp/B088HJC42B/ref=sr_1_39?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634939358&s=electronics&sr=1-39&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-22
Smartphone Xiaomi Redmi Note 10s 64gb/6gb Ocean Blue;1579.45;4.5;192.0;https://www.amazon.com.br/Smartphone-Xiaomi-Redmi-Note-Ocean/dp/B097RF84GY/ref=sr_1_43?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634939358&s=electronics&sr=1-43&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-22
Celular Motorola Moto G30 Preto 128gb Tela 6.5 4gb Ram Camera 64mp 8mp 2mp 2mp;1499.0;4.5;42.0;https://www.amazon.com.br/Celular-Motorola-Preto-128gb-Camera/dp/B09151QFWJ/ref=sr_1_44?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634939358&s=electronics&sr=1-44&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-22
Smartphone Xiaomi Redmi Note 8 4GB Ram Tela 6.3 64GB Camera Quad 48+8+2+2MP - Preto;1249.9;4.7;1865.0;https://www.amazon.com.br/Smartphone-Xiaomi-Redmi-Note-Camera/dp/B07ZJZ7VW6/ref=sr_1_45?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634939358&s=electronics&sr=1-45&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-22
Celular Xiaomi Redmi Note 10 Pro 128gb 6GB Ram - Versão Global - Onyx Gray - Preto;2159.89;3.7;36.0;https://www.amazon.com.br/Celular-Xiaomi-Redmi-Note-128gb/dp/B08Z77CFFP/ref=sr_1_46?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634939358&s=electronics&sr=1-46&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-22
Xiaomi Redmi Note 9 128GB 4GB RAM - Versión Global - Midnight Grey;1669.9;4.7;7893.0;https://www.amazon.com.br/Xiaomi-Redmi-Note-128GB-4GB/dp/B088HJ3FCX/ref=sr_1_47?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634939358&s=electronics&sr=1-47&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-22
Smartphone Xiaomi Redmi Note 9S - 4GB + 64GB - Versão Global - Cinza;1658.19;4.7;8944.0;https://www.amazon.com.br/Smartphone-Xiaomi-Redmi-Note-9S/dp/B085S4DSZH/ref=sr_1_48?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634939358&s=electronics&sr=1-48&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-22
SMARTPHONE XIAOMI REDMI NOTE 10S 6GB RAM 128GB ROM - GLOBAL Cor:Pebble White (BRANCO);1674.58;4.4;53.0;https://www.amazon.com.br/SMARTPHONE-XIAOMI-REDMI-NOTE-128GB/dp/B098FKC3VX/ref=sr_1_49?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634939358&s=electronics&sr=1-49&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-22
Smartphone ASUS ROG Phone 5 8GB/ 128GB Preto;5999.0;0.0;0.0;https://www.amazon.com.br/Smartphone-ASUS-Phone-128GB-Preto/dp/B09GD1RTJL/ref=sr_1_51?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634939358&s=electronics&sr=1-51&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-22
Smartphone Xiaomi Poco X3 GT 5G 256gb 8gb Cloud White - Branco;2546.0;4.9;10.0;https://www.amazon.com.br/Smartphone-Xiaomi-X3-256gb-Cloud/dp/B09C6Q977P/ref=sr_1_52?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634939358&s=electronics&sr=1-52&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-22
Smartphone Xiaomi Redmi Note 10s 64gb/6gb Pebble White;1579.45;4.4;112.0;https://www.amazon.com.br/Smartphone-Xiaomi-Redmi-Pebble-White/dp/B097CM3MFR/ref=sr_1_53?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634939358&s=electronics&sr=1-53&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-22
Smartphone Xiaomi Redmi 9A Versão Global - Verde;824.9;4.5;613.0;https://www.amazon.com.br/Smartphone-Xiaomi-Redmi-9A-Vers%C3%A3o/dp/B08CH6PPX3/ref=sr_1_54?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=smartphone&qid=1634939358&s=electronics&sr=1-54&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-22
