Descrição;Preço;Estrelas;TotalReviews;Url;Data
"Notebook Dell Inspiron i3501-U10P 15.6"" HD 11ª Geração Intel Pentium Gold 4GB 128GB SSD Linux Preto";3049.0;4.8;160;https://www.amazon.com.br/Notebook-Dell-Inspiron-i3501-U10P-Gera%C3%A7%C3%A3o/dp/B09477BY1J/ref=sr_1_25?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1635254030&s=electronics&sr=1-25&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-26
"Notebook Dell Inspiron i15-3501-A50P 15.6"" HD 11ª Geração Intel Core i5 8GB 256GB SSD NVIDIA GeForce Windows 10 Preto";4399.0;4.4;360;https://www.amazon.com.br/Notebook-Dell-Inspiron-i15-3501-A50P-Gera%C3%A7%C3%A3o/dp/B09541LNTM/ref=sr_1_26?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1635254030&s=electronics&sr=1-26&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-26
"Notebook Lenovo 2 em 1 IdeaPad Flex 5i, Intel Core i5-1035G, 8GB RAM, 256GB SSD, Windows 10, 14"" Full HD WVA, Grafite";4499.0;4.7;750;https://www.amazon.com.br/Notebook-Lenovo-ideapad-i5-1035G1-81WS0002BR/dp/B08HW1CCL4/ref=sr_1_27?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1635254030&s=electronics&sr=1-27&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-26
"Notebook Dell Inspiron i15-3501-A45P 15.6"" HD 11ª Geração Intel Core i5 8GB 256GB SSD Windows 10 Preto";4689.0;4.8;750;https://www.amazon.com.br/Notebook-Dell-Inspiron-i15-3501-A45P-Gera%C3%A7%C3%A3o/dp/B091D3HWLK/ref=sr_1_29?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1635254030&s=electronics&sr=1-29&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-26
"Notebook 2 em 1 Positivo DUO C464C Intel® Celeron® Dual-Core™ Windows 10 Home Full HD 11.6"" Touchscreen - Cinza";1529.09;4.1;3180;https://www.amazon.com.br/Notebook-Positivo-Celeron%C2%AE-Dual-CoreTM-Touchscreen/dp/B08DC59WWW/ref=sr_1_30?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1635254030&s=electronics&sr=1-30&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-26
Notebook Dell Inspiron I5-1035g1 16gb 256 Ssd Tela 15,6 Hd;4499.0;0.0;0;https://www.amazon.com.br/Notebook-Dell-Inspiron-I5-1035g1-16gb/dp/B09FYJFGJH/ref=sr_1_28?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1635254034&s=electronics&sr=1-28&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-26
NOTEBOOK GAMER ACER AN515-55-50JB I5-10300H 16GB RAM 512SSD 4GB NVIDIA GeForce GTX 1650TI;7109.0;4.1;90;https://www.amazon.com.br/NOTEBOOK-ACER-AN515-55-50JB-I5-10300H-GeForce/dp/B08SFJ616H/ref=sr_1_29?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1635254034&s=electronics&sr=1-29&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-26
"Notebook Gamer Legion 5i i7-10750H 16GB 512GB SSD RTX2060 6GB W10 15.6"" Full HD WVA 82CF0002BR";9199.0;4.7;660;https://www.amazon.com.br/Notebook-Legion-i7-10750H-RTX2060-82CF0002BR/dp/B08GL1W94V/ref=sr_1_30?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1635254034&s=electronics&sr=1-30&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-26
Samsung BookIntel® Core™ i3-1115G4, 11 Geração, Windows 10 Home, 4GB, 1TB, 15.6'' Full HD LED, 1.86kg;2839.55;3.6;380;https://www.amazon.com.br/Samsung-BookIntel%C2%AE-i3-1115G4-Gera%C3%A7%C3%A3o-Windows/dp/B09446QHJ3/ref=sr_1_31?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1635254034&s=electronics&sr=1-31&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-26
"NOTEBOOK SAMSUNG BOOK 15,6"" FHD/ I5-1135G7/ 8GB/ 1TB/ WIN 10 HOME";3695.12;4.0;210;https://www.amazon.com.br/NOTEBOOK-SAMSUNG-BOOK-I5-1135G7-HOME/dp/B0942Z846V/ref=sr_1_32?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1635254034&s=electronics&sr=1-32&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-26
"Notebook Lenovo Ultrafino ideapad S145 i7-1065G7, 8GB 256GB SSD Placa de Vídeo Intel® Iris Plus Windows 10 15.6"" Full HD, Prata";4199.0;4.6;4730;https://www.amazon.com.br/Notebook-Lenovo-Ultrafino-ideapad-i7-1065G7/dp/B08GHMC5LF/ref=sr_1_33?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1635254034&s=electronics&sr=1-33&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-26
"Notebook Acer 15,6"" A315-23-R3L9 8GB - 256GB W10";5074.92;4.6;6920;https://www.amazon.com.br/Notebook-Acer-15-A315-23-R3L9-8GB/dp/B0962LT48Q/ref=sr_1_34?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1635254034&s=electronics&sr=1-34&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-26
Notebook ASUS VivoBook X543UA-DM3457T INTEL CORE I5 8250U / Intel® HD graphics 620 / 8 GB / 256 GB / Windows 10 Home / Cinza Escuro;3266.01;4.2;90;https://www.amazon.com.br/Notebook-ASUS-VivoBook-X543UA-DM3457T-graphics/dp/B099KWGNNK/ref=sr_1_35?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1635254034&s=electronics&sr=1-35&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-26
"Notebook Ultra Intel Core I5 8GB 1TB HDD Windows 10 Home 15,6"" Prata - UB521";2899.9;0.0;0;https://www.amazon.com.br/Notebook-Ultra-Intel-Windows-Prata/dp/B0923B9MSJ/ref=sr_1_37?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1635254034&s=electronics&sr=1-37&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-26
Notebook Acer Aspire 5 A515-54-55L0 Core I5 –10210U 8GB Win10;3426.92;0.0;0;https://www.amazon.com.br/Notebook-Aspire-A515-54-55L0-10210U-Win10/dp/B09B1DS8DP/ref=sr_1_38?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1635254034&s=electronics&sr=1-38&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-26
Notebook Acer ASPIRE 3 A315-34-C6ZS Intel Celeron N4000 4GB RAM 1TB HD 15,6' Endless OS;2899.9;4.3;3080;https://www.amazon.com.br/Notebook-Acer-A315-34-C6ZS-Celeron-Endless/dp/B003PEK9OA/ref=sr_1_39?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1635254034&s=electronics&sr=1-39&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-26
"Notebook Ultra Intel Pentium 4GB 500GB HDD Windows 10 Home 14,1"" Preto - UB322";2105.01;5.0;40;https://www.amazon.com.br/Notebook-Ultra-Intel-Pentium-Windows/dp/B092FQWFD7/ref=sr_1_43?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1635254034&s=electronics&sr=1-43&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-26
"Notebook Samsung Flash F30 Intel Celeron , 4GB RAM, 64GB SSD , Tela Full HD 13.3"", Windows 10 - Rosa";2821.17;4.7;8290;https://www.amazon.com.br/Notebook-Samsung-F30-Celeron-Windows/dp/B07QZ7S338/ref=sr_1_44?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1635254034&s=electronics&sr=1-44&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-26
Notebook Acer Aspire 5 A515-54G-52C1 Core i5-10210U 8GB Win10+;4130.79;2.4;120;https://www.amazon.com.br/Notebook-Aspire-A515-54G-52C1-i5-10210U-Win10/dp/B09B8MG464/ref=sr_1_45?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1635254034&s=electronics&sr=1-45&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-26
"Notebook Dell Inspiron i15-3501-A60P 15.6"" HD 11ª Geração Intel Core i7 8GB 256GB SSD Windows 10 Preto";4369.99;3.9;90;https://www.amazon.com.br/Notebook-Dell-Inspiron-i15-3501-A60P-Gera%C3%A7%C3%A3o/dp/B091D3CPTM/ref=sr_1_46?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1635254034&s=electronics&sr=1-46&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-26
"Notebook Positivo Motion C41TEi Intel® Celeron® Dual-Core™ Linux 14"" - Cinza";1699.89;5.0;40;https://www.amazon.com.br/Notebook-Positivo-Motion-Celeron%C2%AE-Dual-CoreTM/dp/B08V76HYBP/ref=sr_1_47?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1635254034&s=electronics&sr=1-47&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-26
Samsung BookIntel® Core™ i7-1165G7, 11 Geração, Windows 10 Home, 8GB, 256 GB SSD, Intel® Iris® Xe, 15.6'' Full HD LED, 1.81kg*.;4422.73;4.5;450;https://www.amazon.com.br/Samsung-BookIntel%C2%AE-i7-1165G7-Gera%C3%A7%C3%A3o-Windows/dp/B093N3DQ4G/ref=sr_1_48?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1635254034&s=electronics&sr=1-48&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-26
"Notebook ideapad Gaming 3i i7-10750H, 8GB RAM, 512GB SSD, Placa Dedicada GTX 1650 4GB, Windows 10, 15.6"" Full HD WVA, Azul";5604.99;4.6;620;https://www.amazon.com.br/Notebook-ideapad-i7-10750H-Dedicada-Windows/dp/B08SQMHKS5/ref=sr_1_49?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1635254034&s=electronics&sr=1-49&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-26
"Notebook Dell Inspiron i3501-M10P 15.6"" HD 11ª Geração Intel Pentium Gold 4GB 128GB SSD Windows 10 Preto";3199.0;4.0;10;https://www.amazon.com.br/Notebook-Dell-Inspiron-i3501-M10P-Gera%C3%A7%C3%A3o/dp/B09475SS4Y/ref=sr_1_50?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1635254034&s=electronics&sr=1-50&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-26
Notebook Legacy Cloud 2GB 64GB Winows 10 Home Multilaser Vermelho - PC135;1280.04;1.0;10;https://www.amazon.com.br/Notebook-Legacy-Winows-Multilaser-Vermelho/dp/B091Q7CCGS/ref=sr_1_51?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1635254034&s=electronics&sr=1-51&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-26
Notebook Intel Pentium 4 GB 120GB Compaq CQ25 Tela14'' Windows 10 Cinza;2099.98;3.7;600;https://www.amazon.com.br/Notebook-Pentium-Compaq-Tela14-Windows/dp/B08DXRV78N/ref=sr_1_52?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1635254034&s=electronics&sr=1-52&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-26
Notebook ASUS X515JF-EJ153T INTEL CORE I5 1035G1 / NVIDIA MX130 / 8 GB / 256 GB SSD / Windows 10 Home / Cinza;4699.0;5.0;50;https://www.amazon.com.br/Notebook-ASUS-X515JF-EJ153T-1035G1-Windows/dp/B097F86BCY/ref=sr_1_53?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1635254034&s=electronics&sr=1-53&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-26
"Notebook Ultra 15"" Intel Core i5 8GB 240GB SSD Windows 10, UB522, Prata";2792.14;3.2;120;https://www.amazon.com.br/Notebook-Ultra-Intel-Windows-UB522/dp/B093TFT71T/ref=sr_1_54?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1635254034&s=electronics&sr=1-54&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-26
