Descrição;Preço;Estrelas;TotalReviews;Url;Data
Notebook Multilaser Legacy Book Intel Pentium Quadcore 4GB 64GB Windows 10 Home 14,1 Pol. HD Preto - PC310;1339.17;3.7;2500;https://www.amazon.com.br/Notebook-Multilaser-Pentium-Quadcore-Windows/dp/B08GKTVNH3/ref=sr_1_17?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1635042650&s=electronics&sr=1-17&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-23
Samsung BookIntel® Core™ i5-1135G7, 11 Geração, Windows 10 Home, 8GB, 1TB HD, Intel Iris Xe, 15.6'' Full HD LED, 1.86kg;3419.09;3.9;130;https://www.amazon.com.br/Samsung-BookIntel%C2%AE-i5-1135G7-Gera%C3%A7%C3%A3o-Windows/dp/B09446BLQ4/ref=sr_1_20?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1635042650&s=electronics&sr=1-20&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-23
"Notebook Lenovo Ultrafino ideapad S145, Intel Core i3-1005G1, 4GB RAM, 128GB SSD + Microsoft 365 Personal Windows 10 S 15.6""";2999.0;4.6;5240;https://www.amazon.com.br/Notebook-Lenovo-Ultrafino-i3-1005G1-Microsoft/dp/B08WJQ9JNY/ref=sr_1_21?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1635042650&s=electronics&sr=1-21&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-23
"Notebook Dell Inspiron i15-3501-A50P 15.6"" HD 11ª Geração Intel Core i5 8GB 256GB SSD NVIDIA GeForce Windows 10 Preto";4399.0;4.5;350;https://www.amazon.com.br/Notebook-Dell-Inspiron-i15-3501-A50P-Gera%C3%A7%C3%A3o/dp/B09541LNTM/ref=sr_1_22?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1635042650&s=electronics&sr=1-22&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-23
Notebook Samsung 13.3 Full HD Intel 2.6GHz 4GB RAM 64GB SSD Windows 10 PRO;2855.02;4.5;220;https://www.amazon.com.br/Notebook-Samsung-Intel-2-6GHz-Windows/dp/B092337B7M/ref=sr_1_24?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1635042650&s=electronics&sr=1-24&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-23
"Notebook Lenovo 2 em 1 IdeaPad Flex 5i, Intel Core i5-1035G, 8GB RAM, 256GB SSD, Windows 10, 14"" Full HD WVA, Grafite";4499.0;4.7;750;https://www.amazon.com.br/Notebook-Lenovo-ideapad-i5-1035G1-81WS0002BR/dp/B08HW1CCL4/ref=sr_1_26?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1635042650&s=electronics&sr=1-26&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-23
Notebook ASUS VivoBook X543MA-GQ1300T CELERON DUAL CORE N4020 Intel UHD600 / 4 GB / 500 GB SATA / Windows 10 Home / Cinza Escuro;2063.87;4.0;240;https://www.amazon.com.br/Notebook-ASUS-VivoBook-X543MA-GQ1300T-CELERON/dp/B099KPD4TS/ref=sr_1_27?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1635042650&s=electronics&sr=1-27&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-23
"Notebook Lenovo Ultrafino ideapad S145 i5-1035G1, 8GB 1TB Windows 10 15.6"" Dolby Audio Design Leve e Compacto, Prata";4908.35;4.4;1013;https://www.amazon.com.br/Notebook-Lenovo-Ultrafino-ideapad-S145/dp/B088CFPCV7/ref=sr_1_28?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1635042650&s=electronics&sr=1-28&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-23
"Notebook Lenovo Ultrafino ideapad S145 i7-1065G7, 8GB 256GB SSD Placa de Vídeo Intel® Iris Plus Windows 10 15.6"" Full HD, Prata";4199.0;4.6;4730;https://www.amazon.com.br/Notebook-Lenovo-Ultrafino-ideapad-i7-1065G7/dp/B08GHMC5LF/ref=sr_1_30?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1635042650&s=electronics&sr=1-30&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-23
"Notebook Gateway Ultra Slim Laptop, 14,1"" IPS FHD, Intel Core i3-1005G1 até 3.4GHz, 8GB de RAM, 512GB SSD, USB-C, FP Reader, Webcam, HDMI, Ethernet Mytix USB Hub, Win 10 S, Verde";5632.58;0.0;0;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg1_1?ie=UTF8&adId=A00097431OA0WWKSOABEM&url=%2FNotebook-Gateway-Laptop-polegadas-i3-1005G1%2Fdp%2FB08N5JBWDF%2Fref%3Dsr_1_32_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dnotebook%26qid%3D1635042650%26s%3Delectronics%26sr%3D1-32-spons%26ufe%3Dapp_do%253Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147%26psc%3D1&qualifier=1635042650&id=7446906261235304&widgetName=sp_btf;2021-10-23
Notebook Gateway ultrafino para laptop, 14,1 polegadas IPS FHD, Intel Core i3-1005G1 até 3,4 GHz, 20 GB RAM, 512 GB SSD, USB-C, leitor FP, webcam, HDMI, cabo HDMI Mytix, Win 10 S, verde;5894.31;0.0;0;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg1_1?ie=UTF8&adId=A00084831Y8WKHVGSQBB5&url=%2FNotebook-Gateway-ultrafino-polegadas-i3-1005G1%2Fdp%2FB08N5KKRY2%2Fref%3Dsr_1_33_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dnotebook%26qid%3D1635042650%26s%3Delectronics%26sr%3D1-33-spons%26ufe%3Dapp_do%253Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147%26psc%3D1&qualifier=1635042650&id=7446906261235304&widgetName=sp_btf;2021-10-23
"Notebook 2 em 1 Positivo DUO C464C Intel® Celeron® Dual-Core™ Windows 10 Home Full HD 11.6"" Touchscreen - Cinza";1449.99;4.1;3140;https://www.amazon.com.br/Notebook-Positivo-Celeron%C2%AE-Dual-CoreTM-Touchscreen/dp/B08DC59WWW/ref=sr_1_28?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1635042652&s=electronics&sr=1-28&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-23
"Notebook Dell Inspiron i3501-U10P 15.6"" HD 11ª Geração Intel Pentium Gold 4GB 128GB SSD Linux Preto";3049.0;4.8;150;https://www.amazon.com.br/Notebook-Dell-Inspiron-i3501-U10P-Gera%C3%A7%C3%A3o/dp/B09477BY1J/ref=sr_1_29?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1635042652&s=electronics&sr=1-29&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-23
"Notebook Dell Inspiron i15-3501-A45P 15.6"" HD 11ª Geração Intel Core i5 8GB 256GB SSD Windows 10 Preto";4689.0;4.8;740;https://www.amazon.com.br/Notebook-Dell-Inspiron-i15-3501-A45P-Gera%C3%A7%C3%A3o/dp/B091D3HWLK/ref=sr_1_30?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1635042652&s=electronics&sr=1-30&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-23
Samsung BookIntel® Core™ i3-1115G4, 11 Geração, Windows 10 Home, 4GB, 1TB, 15.6'' Full HD LED, 1.86kg;2839.55;3.6;380;https://www.amazon.com.br/Samsung-BookIntel%C2%AE-i3-1115G4-Gera%C3%A7%C3%A3o-Windows/dp/B09446QHJ3/ref=sr_1_31?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1635042652&s=electronics&sr=1-31&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-23
"Notebook Gamer Legion 5i i7-10750H 16GB 512GB SSD RTX2060 6GB W10 15.6"" Full HD WVA 82CF0002BR";9199.0;4.7;660;https://www.amazon.com.br/Notebook-Legion-i7-10750H-RTX2060-82CF0002BR/dp/B08GL1W94V/ref=sr_1_32?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1635042652&s=electronics&sr=1-32&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-23
"Notebook ideapad Gaming 3i i7-10750H, 8GB RAM, 512GB SSD, Placa Dedicada GTX 1650 4GB, Windows 10, 15.6"" Full HD WVA, Azul";5797.0;4.6;610;https://www.amazon.com.br/Notebook-ideapad-i7-10750H-Dedicada-Windows/dp/B08SQMHKS5/ref=sr_1_33?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1635042652&s=electronics&sr=1-33&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-23
Notebook Acer Aspire 5 A515-54-55L0 Core I5 –10210U 8GB Win10;3426.92;0.0;0;https://www.amazon.com.br/Notebook-Aspire-A515-54-55L0-10210U-Win10/dp/B09B1DS8DP/ref=sr_1_34?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1635042652&s=electronics&sr=1-34&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-23
NOTEBOOK GAMER ACER AN515-55-50JB I5-10300H 16GB RAM 512SSD 4GB NVIDIA GeForce GTX 1650TI;7109.0;4.1;90;https://www.amazon.com.br/NOTEBOOK-ACER-AN515-55-50JB-I5-10300H-GeForce/dp/B08SFJ616H/ref=sr_1_35?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1635042652&s=electronics&sr=1-35&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-23
"Notebook Acer A315-56-34A9 Intel Core i3 1005G1 8GB 1TB 15.6"" Windows 10 Home";3299.9;4.6;6880;https://www.amazon.com.br/Notebook-A315-56-34A9-Intel-1005G1-Windows/dp/B087FZB32D/ref=sr_1_38?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1635042652&s=electronics&sr=1-38&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-23
Notebook ASUS VivoBook X543UA-DM3457T INTEL CORE I5 8250U / Intel® HD graphics 620 / 8 GB / 256 GB / Windows 10 Home / Cinza Escuro;3628.9;4.2;90;https://www.amazon.com.br/Notebook-ASUS-VivoBook-X543UA-DM3457T-graphics/dp/B099KWGNNK/ref=sr_1_39?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1635042652&s=electronics&sr=1-39&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-23
Notebook Gateway ultrafino para laptop, 14,1 polegadas IPS FHD, Intel Core i3-1005G1 até 3,4 GHz, 8 GB de RAM, 512 GB SSD, USB-C, leitor FP, webcam, HDMI, cabo HDMI Mytix, Win 10 S, preto;5582.05;0.0;0;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg2_1?ie=UTF8&adId=A00878503RWS7YLOT0F11&url=%2FNotebook-Gateway-ultrafino-polegadas-i3-1005G1%2Fdp%2FB08N5JT2MZ%2Fref%3Dsr_1_41_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dnotebook%26qid%3D1635042652%26s%3Delectronics%26sr%3D1-41-spons%26ufe%3Dapp_do%253Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147%26psc%3D1&qualifier=1635042652&id=4678175422872117&widgetName=sp_mtf;2021-10-23
Notebook Gateway Ultra Slim Laptop, 14,1 polegadas IPS FHD, Intel Core i3-1005G1 até 3,4 GHz, 8 GB de RAM, 256 GB SSD, USB-C, leitor FP, webcam, HDMI, hub USB Mytix, Win 10 S, verde;5182.41;0.0;0;https://www.amazon.com.br/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg2_1?ie=UTF8&adId=A00087277XFHLCHKE0YQ&url=%2FNotebook-Gateway-Laptop-polegadas-i3-1005G1%2Fdp%2FB08N5MPG9N%2Fref%3Dsr_1_42_sspa%3F__mk_pt_BR%3D%25C3%2585M%25C3%2585%25C5%25BD%25C3%2595%25C3%2591%26dchild%3D1%26keywords%3Dnotebook%26qid%3D1635042652%26s%3Delectronics%26sr%3D1-42-spons%26ufe%3Dapp_do%253Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147%26psc%3D1&qualifier=1635042652&id=4678175422872117&widgetName=sp_mtf;2021-10-23
Notebook Acer ASPIRE 3 A315-34-C6ZS Intel Celeron N4000 4GB RAM 1TB HD 15,6' Endless OS;2899.9;4.3;3070;https://www.amazon.com.br/Notebook-Acer-A315-34-C6ZS-Celeron-Endless/dp/B003PEK9OA/ref=sr_1_44?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1635042652&s=electronics&sr=1-44&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-23
"Notebook Dell Inspiron i15-3501-A60P 15.6"" HD 11ª Geração Intel Core i7 8GB 256GB SSD Windows 10 Preto";4517.01;3.9;90;https://www.amazon.com.br/Notebook-Dell-Inspiron-i15-3501-A60P-Gera%C3%A7%C3%A3o/dp/B091D3CPTM/ref=sr_1_46?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1635042652&s=electronics&sr=1-46&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-23
"Notebook Ultra 15"" Intel Core i5 8GB 240GB SSD Windows 10, UB522, Prata";2774.33;3.2;120;https://www.amazon.com.br/Notebook-Ultra-Intel-Windows-UB522/dp/B093TFT71T/ref=sr_1_48?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1635042652&s=electronics&sr=1-48&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-23
Samsung BookIntel® Core™ i7-1165G7, 11 Geração, Windows 10 Home, 8GB, 256 GB SSD, Intel® Iris® Xe, 15.6'' Full HD LED, 1.81kg*.;4422.73;4.4;420;https://www.amazon.com.br/Samsung-BookIntel%C2%AE-i7-1165G7-Gera%C3%A7%C3%A3o-Windows/dp/B093N3DQ4G/ref=sr_1_51?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1635042652&s=electronics&sr=1-51&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-23
Notebook Dell Inspiron I5-1035g1 16gb 256 Ssd Tela 15,6 Hd;4499.0;0.0;0;https://www.amazon.com.br/Notebook-Dell-Inspiron-I5-1035g1-16gb/dp/B09FYJFGJH/ref=sr_1_52?__mk_pt_BR=%C3%85M%C3%85%C5%BD%C3%95%C3%91&dchild=1&keywords=notebook&qid=1635042652&s=electronics&sr=1-52&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147;2021-10-23
